,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
2678,-24.0,0.0,1.0,4.0,1.0,-7.0,-7.0,-3.0,-5.0,3.0,2.0,-1.0,2.0,3.0,46.0,-4.0,5.0,1.0,4.0,8.0,-5.0,14.0,18.0,-11.0,-5.0,-2.0,0.0,-1.0,17.0,4.0,-22.0,33.0,-6.0,0.0,-1.0,-1.0,-5.0,13.0,18.0,-10.0,2.0,1.0,0.0,0.0,4.0,-5.0,-18.0,-4.0,0.0,0.0,0.0,1.0,7.0,20.0,13.0,21.0,-1.0,2.0,1.0,5.0,-17.0,-1.0,-37.0,-39.0,0
2679,6.0,2.0,-3.0,-9.0,-6.0,-6.0,-25.0,23.0,4.0,-3.0,-1.0,8.0,8.0,14.0,29.0,-12.0,-2.0,5.0,1.0,-1.0,10.0,-6.0,42.0,28.0,0.0,1.0,1.0,1.0,-5.0,-15.0,-17.0,-9.0,0.0,-2.0,-3.0,7.0,4.0,-8.0,-102.0,-9.0,0.0,1.0,-1.0,-10.0,-21.0,4.0,89.0,9.0,-1.0,0.0,0.0,-4.0,6.0,3.0,-3.0,2.0,5.0,1.0,3.0,12.0,-9.0,-4.0,3.0,-13.0,0
2680,-31.0,2.0,-4.0,-8.0,13.0,-5.0,-43.0,-8.0,27.0,0.0,3.0,4.0,7.0,22.0,-31.0,9.0,-4.0,-5.0,-2.0,2.0,-6.0,-11.0,-27.0,-12.0,3.0,0.0,-4.0,-3.0,-4.0,8.0,62.0,25.0,5.0,-1.0,1.0,2.0,1.0,6.0,19.0,3.0,-16.0,2.0,7.0,13.0,5.0,-17.0,-3.0,-19.0,3.0,-2.0,-4.0,-16.0,5.0,8.0,7.0,15.0,8.0,2.0,1.0,4.0,-2.0,1.0,-34.0,-13.0,0
2681,-12.0,-8.0,-7.0,-13.0,-13.0,-5.0,-4.0,-15.0,-3.0,-2.0,-3.0,7.0,-3.0,-14.0,-116.0,9.0,-1.0,0.0,1.0,5.0,6.0,-6.0,94.0,-21.0,-19.0,-4.0,-3.0,-12.0,10.0,-2.0,11.0,33.0,28.0,-2.0,-2.0,2.0,4.0,29.0,41.0,7.0,-5.0,1.0,0.0,-4.0,-4.0,-13.0,-21.0,-13.0,-4.0,-2.0,2.0,2.0,-15.0,-7.0,-74.0,-8.0,4.0,1.0,-1.0,-1.0,5.0,-6.0,15.0,-3.0,0
2682,-13.0,-4.0,-1.0,-7.0,5.0,3.0,44.0,-5.0,15.0,-1.0,-1.0,4.0,-5.0,-3.0,-22.0,5.0,-2.0,4.0,1.0,1.0,14.0,13.0,-9.0,-3.0,3.0,-4.0,-6.0,-9.0,-7.0,2.0,-53.0,-17.0,-8.0,2.0,5.0,6.0,-3.0,-5.0,77.0,11.0,-6.0,3.0,3.0,2.0,11.0,-1.0,-8.0,-13.0,-1.0,-4.0,-7.0,-9.0,-10.0,-2.0,24.0,27.0,-1.0,-2.0,0.0,10.0,11.0,-5.0,-117.0,-19.0,0
2683,0.0,-7.0,-8.0,-15.0,-10.0,-2.0,77.0,-18.0,-17.0,5.0,4.0,3.0,7.0,25.0,59.0,20.0,20.0,-1.0,2.0,0.0,9.0,30.0,-6.0,16.0,1.0,-1.0,-1.0,-1.0,-5.0,-5.0,28.0,9.0,-3.0,-3.0,1.0,3.0,-1.0,-11.0,-81.0,-31.0,4.0,0.0,-1.0,0.0,4.0,-12.0,-23.0,4.0,-14.0,0.0,-4.0,0.0,-5.0,0.0,48.0,-21.0,2.0,1.0,2.0,-11.0,-5.0,4.0,-18.0,8.0,0
2684,7.0,0.0,-1.0,-8.0,-4.0,9.0,24.0,4.0,-10.0,-2.0,-5.0,-6.0,4.0,3.0,-16.0,3.0,-1.0,0.0,1.0,5.0,-3.0,-1.0,15.0,7.0,4.0,1.0,1.0,0.0,5.0,-12.0,7.0,-7.0,-5.0,2.0,1.0,5.0,4.0,-6.0,-53.0,-2.0,4.0,1.0,1.0,2.0,1.0,22.0,69.0,-3.0,-3.0,-3.0,-5.0,-2.0,5.0,-1.0,-20.0,12.0,5.0,-1.0,1.0,9.0,5.0,4.0,67.0,-19.0,0
2685,-5.0,-2.0,-1.0,-3.0,-15.0,-9.0,-54.0,0.0,-9.0,-6.0,-3.0,-2.0,8.0,-10.0,-53.0,-12.0,-33.0,6.0,-1.0,0.0,2.0,-2.0,30.0,-8.0,44.0,3.0,3.0,-5.0,-6.0,1.0,20.0,16.0,1.0,1.0,1.0,7.0,7.0,3.0,-26.0,-2.0,-6.0,-4.0,-4.0,-2.0,-5.0,-9.0,-46.0,4.0,4.0,1.0,1.0,-2.0,8.0,2.0,50.0,-3.0,-21.0,-4.0,-1.0,-2.0,-1.0,-3.0,-30.0,-5.0,0
2686,-3.0,0.0,0.0,-3.0,-2.0,-1.0,3.0,-14.0,11.0,-3.0,-1.0,2.0,-4.0,1.0,30.0,16.0,-13.0,0.0,0.0,1.0,-4.0,-2.0,-26.0,-4.0,1.0,0.0,-1.0,3.0,16.0,11.0,34.0,-6.0,14.0,9.0,11.0,14.0,3.0,-7.0,13.0,22.0,-9.0,-8.0,-8.0,-13.0,5.0,8.0,-3.0,11.0,3.0,-1.0,1.0,0.0,-6.0,2.0,-38.0,-7.0,-8.0,0.0,-2.0,-6.0,-10.0,-2.0,-15.0,0.0,0
2687,1.0,-2.0,-1.0,0.0,0.0,1.0,11.0,-3.0,-6.0,0.0,0.0,-1.0,4.0,-3.0,-17.0,-6.0,4.0,0.0,2.0,3.0,-11.0,-7.0,28.0,-10.0,8.0,-4.0,-6.0,-2.0,-1.0,-21.0,-7.0,35.0,-5.0,-4.0,-1.0,7.0,8.0,23.0,-20.0,-17.0,7.0,4.0,-3.0,-11.0,1.0,-1.0,6.0,12.0,6.0,-3.0,1.0,4.0,-2.0,11.0,8.0,3.0,-8.0,2.0,1.0,0.0,-5.0,-9.0,31.0,1.0,0
2688,1.0,1.0,-2.0,-3.0,-1.0,-3.0,39.0,10.0,0.0,-1.0,2.0,5.0,0.0,2.0,2.0,-12.0,6.0,1.0,1.0,0.0,-2.0,9.0,-27.0,2.0,-10.0,2.0,0.0,2.0,19.0,-2.0,-78.0,-7.0,-17.0,-5.0,-3.0,-6.0,-27.0,-35.0,-32.0,-21.0,23.0,5.0,3.0,-1.0,13.0,18.0,69.0,-1.0,9.0,4.0,0.0,1.0,7.0,2.0,54.0,17.0,-7.0,-2.0,1.0,6.0,-2.0,4.0,22.0,2.0,0
2689,-8.0,1.0,-3.0,-3.0,0.0,9.0,-49.0,-1.0,-14.0,-3.0,0.0,1.0,-4.0,-22.0,-9.0,-3.0,4.0,-5.0,-3.0,-3.0,5.0,-13.0,-24.0,-11.0,-6.0,-2.0,-1.0,2.0,-9.0,20.0,-3.0,-8.0,3.0,0.0,-6.0,-9.0,-1.0,-13.0,19.0,13.0,-4.0,-1.0,-2.0,9.0,-8.0,-5.0,-24.0,-9.0,-1.0,-9.0,-8.0,-6.0,13.0,-18.0,-128.0,-15.0,-9.0,0.0,3.0,-11.0,-13.0,15.0,113.0,13.0,0
2690,15.0,2.0,1.0,0.0,10.0,36.0,30.0,44.0,2.0,-2.0,0.0,0.0,-3.0,8.0,5.0,2.0,-4.0,1.0,1.0,6.0,1.0,0.0,-56.0,1.0,-5.0,-3.0,-7.0,-2.0,-5.0,-32.0,-67.0,-16.0,2.0,-3.0,-1.0,-3.0,-8.0,-17.0,4.0,-9.0,-1.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,-5.0,-3.0,-2.0,0.0,-16.0,-10.0,9.0,-6.0,0.0,1.0,-2.0,-4.0,15.0,4.0,-10.0,-5.0,0
2691,1.0,3.0,3.0,-4.0,-1.0,3.0,14.0,-9.0,1.0,-4.0,-2.0,-1.0,-8.0,-4.0,-23.0,9.0,-14.0,-4.0,-2.0,-7.0,-19.0,-18.0,-110.0,-48.0,-2.0,-4.0,-4.0,-5.0,3.0,20.0,112.0,4.0,-35.0,4.0,4.0,9.0,20.0,23.0,22.0,41.0,49.0,-1.0,-1.0,7.0,16.0,0.0,36.0,-3.0,3.0,-3.0,-1.0,-13.0,-10.0,15.0,12.0,18.0,1.0,-4.0,1.0,10.0,6.0,9.0,-64.0,-18.0,0
2692,-4.0,-5.0,-6.0,-14.0,-8.0,-22.0,-58.0,-17.0,-30.0,2.0,0.0,-1.0,-10.0,-6.0,-3.0,-2.0,22.0,4.0,3.0,13.0,13.0,2.0,27.0,3.0,5.0,5.0,-2.0,-1.0,6.0,-7.0,-27.0,1.0,4.0,1.0,0.0,3.0,-6.0,-2.0,20.0,0.0,-5.0,-2.0,-2.0,-5.0,1.0,11.0,-10.0,14.0,2.0,0.0,-1.0,-2.0,6.0,-3.0,33.0,9.0,-14.0,-5.0,-4.0,-4.0,-8.0,-1.0,-27.0,-9.0,0
2693,10.0,-2.0,-1.0,1.0,-3.0,-25.0,-9.0,-23.0,-11.0,-2.0,-3.0,-4.0,3.0,5.0,-21.0,8.0,-8.0,2.0,0.0,-2.0,8.0,5.0,0.0,10.0,11.0,3.0,2.0,5.0,2.0,12.0,80.0,23.0,2.0,-3.0,-4.0,-6.0,-12.0,-11.0,39.0,-5.0,-6.0,-3.0,2.0,0.0,0.0,6.0,-14.0,-11.0,-7.0,-4.0,-6.0,-6.0,7.0,6.0,-6.0,3.0,4.0,3.0,6.0,1.0,-9.0,-12.0,-43.0,-9.0,0
2694,3.0,-1.0,-1.0,0.0,5.0,6.0,1.0,-12.0,-9.0,0.0,-2.0,-2.0,3.0,-12.0,5.0,-12.0,5.0,-1.0,-1.0,-1.0,2.0,9.0,5.0,-6.0,-16.0,-2.0,1.0,-1.0,-9.0,-12.0,-59.0,-4.0,15.0,2.0,-3.0,2.0,15.0,9.0,29.0,13.0,-9.0,-4.0,-4.0,-11.0,-10.0,-7.0,-23.0,-27.0,8.0,1.0,1.0,-2.0,-6.0,-9.0,67.0,11.0,-2.0,1.0,-2.0,-3.0,7.0,-2.0,-65.0,-16.0,0
2695,-34.0,-1.0,3.0,4.0,-8.0,-13.0,47.0,-12.0,38.0,0.0,1.0,-2.0,17.0,48.0,-30.0,-1.0,-7.0,-2.0,-3.0,-5.0,-16.0,-12.0,14.0,-14.0,1.0,-2.0,-2.0,2.0,11.0,7.0,37.0,3.0,5.0,-3.0,-2.0,4.0,-5.0,-17.0,-85.0,-9.0,-17.0,-1.0,1.0,7.0,2.0,18.0,7.0,11.0,-2.0,2.0,-2.0,-7.0,3.0,13.0,42.0,8.0,15.0,3.0,1.0,5.0,3.0,-5.0,-5.0,2.0,0
2696,-3.0,-2.0,-1.0,-4.0,-7.0,-2.0,2.0,5.0,-8.0,-4.0,-4.0,-12.0,-6.0,-27.0,-37.0,-17.0,2.0,-4.0,2.0,1.0,1.0,-6.0,-81.0,17.0,-2.0,0.0,0.0,0.0,0.0,9.0,91.0,-14.0,5.0,2.0,-2.0,-5.0,-2.0,9.0,8.0,17.0,3.0,3.0,4.0,10.0,2.0,0.0,-4.0,-2.0,-5.0,1.0,2.0,4.0,8.0,-18.0,-8.0,7.0,-24.0,-6.0,-3.0,-6.0,-6.0,10.0,-53.0,-20.0,0
2697,16.0,-6.0,-6.0,-5.0,-5.0,1.0,-32.0,-30.0,-8.0,0.0,0.0,1.0,3.0,-8.0,63.0,24.0,23.0,-1.0,-1.0,-7.0,-4.0,11.0,54.0,49.0,-6.0,-2.0,0.0,1.0,1.0,3.0,8.0,-6.0,5.0,-4.0,-2.0,6.0,8.0,21.0,-29.0,-21.0,-20.0,0.0,-2.0,-9.0,-9.0,-18.0,-69.0,15.0,-15.0,-4.0,-5.0,1.0,-5.0,-20.0,25.0,-57.0,9.0,1.0,-1.0,-2.0,8.0,5.0,20.0,34.0,0
2698,-4.0,0.0,0.0,1.0,-4.0,2.0,-26.0,-5.0,15.0,0.0,1.0,8.0,-2.0,-14.0,-9.0,7.0,-5.0,2.0,-1.0,-15.0,0.0,9.0,26.0,-4.0,8.0,-2.0,-6.0,-11.0,-22.0,1.0,-11.0,2.0,-3.0,-1.0,0.0,3.0,14.0,-1.0,45.0,34.0,-10.0,-3.0,-1.0,1.0,-16.0,-2.0,-7.0,-30.0,7.0,1.0,-1.0,4.0,21.0,-2.0,-52.0,1.0,-5.0,-2.0,-1.0,2.0,-13.0,1.0,31.0,3.0,0
2699,1.0,2.0,2.0,1.0,-3.0,-4.0,8.0,4.0,4.0,-4.0,-3.0,1.0,6.0,1.0,5.0,-15.0,-4.0,1.0,0.0,6.0,-8.0,5.0,10.0,0.0,2.0,-3.0,0.0,-2.0,11.0,8.0,-28.0,9.0,-9.0,-5.0,-2.0,-6.0,-14.0,-5.0,-35.0,-39.0,-38.0,4.0,5.0,4.0,15.0,-5.0,28.0,15.0,49.0,0.0,1.0,9.0,8.0,11.0,45.0,-20.0,-15.0,-3.0,-8.0,-17.0,-3.0,-5.0,-68.0,3.0,0
2700,29.0,3.0,0.0,2.0,-9.0,-16.0,68.0,7.0,2.0,1.0,-1.0,-5.0,7.0,23.0,-9.0,-15.0,-28.0,-7.0,-3.0,1.0,-27.0,8.0,45.0,12.0,7.0,1.0,2.0,9.0,24.0,-18.0,-42.0,-6.0,-6.0,2.0,0.0,-10.0,-9.0,-14.0,-67.0,-2.0,-8.0,-6.0,-5.0,-5.0,-6.0,-19.0,-12.0,-27.0,-33.0,3.0,0.0,0.0,5.0,2.0,24.0,29.0,31.0,-6.0,-5.0,-3.0,-5.0,-2.0,6.0,-20.0,0
2701,5.0,-3.0,-2.0,2.0,16.0,2.0,9.0,2.0,2.0,-1.0,-1.0,-8.0,-15.0,-7.0,-30.0,-11.0,8.0,-1.0,2.0,6.0,-3.0,-2.0,-12.0,6.0,-20.0,1.0,-3.0,-5.0,-1.0,5.0,3.0,-12.0,-15.0,0.0,-1.0,4.0,8.0,-3.0,-68.0,5.0,16.0,0.0,0.0,4.0,1.0,1.0,36.0,18.0,-2.0,0.0,-1.0,-1.0,-1.0,-4.0,38.0,10.0,1.0,-1.0,-1.0,-6.0,5.0,18.0,23.0,16.0,0
2702,-1.0,3.0,5.0,2.0,2.0,7.0,-4.0,-31.0,-4.0,2.0,3.0,7.0,-3.0,16.0,-24.0,13.0,5.0,-2.0,2.0,4.0,-3.0,-4.0,-3.0,-3.0,1.0,-1.0,-3.0,1.0,4.0,4.0,-4.0,-1.0,1.0,0.0,1.0,4.0,2.0,-12.0,16.0,10.0,-8.0,-3.0,-5.0,-12.0,-14.0,-14.0,-23.0,-18.0,2.0,-2.0,-2.0,3.0,2.0,6.0,-43.0,10.0,-1.0,1.0,0.0,-1.0,1.0,-13.0,-24.0,-17.0,0
2703,-4.0,2.0,2.0,1.0,11.0,12.0,36.0,0.0,-11.0,-3.0,-4.0,2.0,-4.0,0.0,35.0,-7.0,-1.0,-4.0,-4.0,-5.0,-4.0,6.0,-54.0,-6.0,15.0,3.0,2.0,7.0,3.0,0.0,59.0,1.0,-20.0,6.0,5.0,-4.0,-9.0,2.0,34.0,11.0,30.0,-2.0,0.0,2.0,7.0,3.0,-8.0,1.0,-9.0,2.0,0.0,4.0,-24.0,-22.0,-32.0,-13.0,-11.0,-4.0,-5.0,-6.0,30.0,14.0,-41.0,5.0,0
2704,3.0,-1.0,-4.0,-7.0,-19.0,-1.0,28.0,-5.0,-10.0,0.0,2.0,7.0,0.0,-8.0,4.0,8.0,-5.0,-6.0,-4.0,-1.0,4.0,-2.0,-71.0,-38.0,5.0,3.0,4.0,-3.0,-9.0,-2.0,59.0,22.0,3.0,-2.0,-1.0,2.0,4.0,9.0,35.0,2.0,-1.0,2.0,-1.0,-2.0,7.0,-4.0,-15.0,-3.0,4.0,4.0,4.0,1.0,4.0,-6.0,-29.0,-14.0,-3.0,-4.0,-3.0,-4.0,-2.0,-4.0,45.0,11.0,0
2705,-6.0,-4.0,-3.0,1.0,6.0,-8.0,-33.0,2.0,-3.0,0.0,1.0,0.0,-10.0,-7.0,-46.0,1.0,10.0,3.0,0.0,-2.0,-1.0,5.0,77.0,3.0,-7.0,-2.0,0.0,-3.0,2.0,4.0,-47.0,-10.0,2.0,-1.0,-2.0,0.0,-10.0,-10.0,4.0,0.0,1.0,2.0,1.0,2.0,2.0,-6.0,-51.0,0.0,-2.0,-2.0,0.0,6.0,-8.0,-1.0,56.0,8.0,1.0,0.0,-2.0,-14.0,24.0,9.0,1.0,-4.0,0
2706,-1.0,-3.0,-4.0,0.0,-12.0,-2.0,18.0,12.0,2.0,4.0,3.0,7.0,12.0,2.0,17.0,-10.0,-46.0,-2.0,-4.0,-10.0,-5.0,2.0,-28.0,-25.0,56.0,1.0,3.0,8.0,-11.0,-1.0,-6.0,21.0,1.0,-3.0,2.0,1.0,4.0,-9.0,-93.0,14.0,-20.0,-7.0,-10.0,-7.0,-6.0,-20.0,-21.0,-58.0,23.0,7.0,2.0,0.0,12.0,24.0,108.0,47.0,-17.0,-3.0,-3.0,5.0,8.0,22.0,-5.0,-8.0,0
2707,0.0,-1.0,-2.0,-8.0,-10.0,-1.0,-33.0,-4.0,0.0,-2.0,0.0,-2.0,-6.0,-9.0,14.0,22.0,4.0,-2.0,0.0,0.0,3.0,-12.0,-56.0,2.0,-8.0,0.0,-1.0,2.0,-12.0,-3.0,37.0,5.0,4.0,3.0,3.0,11.0,22.0,-6.0,-18.0,7.0,-2.0,0.0,-4.0,-4.0,-14.0,0.0,-23.0,-42.0,7.0,-4.0,-3.0,-13.0,8.0,-10.0,0.0,31.0,0.0,1.0,-1.0,2.0,5.0,15.0,57.0,37.0,0
2708,-1.0,0.0,2.0,4.0,3.0,32.0,74.0,-9.0,-19.0,-2.0,1.0,2.0,10.0,24.0,26.0,10.0,21.0,1.0,0.0,2.0,-1.0,4.0,-29.0,-6.0,-9.0,-3.0,-2.0,1.0,-7.0,-23.0,-63.0,-21.0,0.0,-4.0,-3.0,0.0,-1.0,-9.0,-14.0,-1.0,3.0,-1.0,3.0,2.0,-21.0,-10.0,24.0,13.0,-3.0,-4.0,-8.0,-9.0,24.0,-2.0,-19.0,-11.0,-45.0,-7.0,-6.0,-5.0,-14.0,-9.0,-112.0,-29.0,0
2709,36.0,4.0,1.0,-8.0,-9.0,-4.0,26.0,14.0,7.0,4.0,2.0,2.0,8.0,20.0,86.0,39.0,5.0,1.0,4.0,8.0,9.0,7.0,47.0,12.0,-8.0,0.0,0.0,0.0,0.0,-7.0,26.0,-19.0,-15.0,-2.0,-4.0,-4.0,2.0,6.0,-47.0,-13.0,2.0,-2.0,-2.0,-2.0,0.0,-5.0,-37.0,-9.0,-1.0,0.0,-1.0,-3.0,-3.0,5.0,-5.0,7.0,0.0,-1.0,-2.0,-6.0,7.0,-3.0,-12.0,-2.0,0
2710,-8.0,-6.0,-3.0,3.0,-15.0,-6.0,-15.0,-13.0,-1.0,3.0,5.0,7.0,-1.0,-14.0,-87.0,-27.0,-4.0,-6.0,-10.0,-25.0,6.0,-1.0,49.0,36.0,-6.0,3.0,7.0,8.0,-4.0,29.0,72.0,8.0,19.0,-2.0,-3.0,-4.0,5.0,7.0,25.0,-4.0,-3.0,-2.0,-2.0,5.0,6.0,9.0,17.0,6.0,-5.0,0.0,-1.0,6.0,-12.0,-22.0,-53.0,-28.0,-29.0,1.0,0.0,8.0,1.0,-10.0,-46.0,2.0,0
2711,26.0,-2.0,-4.0,-18.0,15.0,-11.0,-23.0,-11.0,3.0,-1.0,-2.0,-2.0,-4.0,1.0,41.0,4.0,-1.0,0.0,4.0,2.0,-16.0,-4.0,-59.0,-11.0,11.0,2.0,-2.0,-9.0,11.0,21.0,91.0,12.0,-27.0,2.0,3.0,10.0,4.0,1.0,-6.0,-10.0,5.0,-6.0,-5.0,-6.0,-2.0,-12.0,-14.0,-2.0,8.0,5.0,6.0,13.0,-9.0,-9.0,-60.0,-8.0,1.0,0.0,1.0,1.0,16.0,6.0,3.0,-8.0,0
2712,-9.0,-2.0,-4.0,-7.0,-15.0,-19.0,63.0,11.0,1.0,-3.0,-7.0,-5.0,1.0,6.0,22.0,9.0,-6.0,-3.0,-4.0,-3.0,0.0,16.0,2.0,-2.0,8.0,-3.0,-1.0,1.0,-8.0,-13.0,-73.0,-10.0,-16.0,4.0,1.0,-1.0,0.0,7.0,17.0,4.0,11.0,-5.0,-2.0,-6.0,10.0,-14.0,-24.0,-14.0,-1.0,0.0,0.0,8.0,-5.0,17.0,59.0,-8.0,-7.0,-4.0,-6.0,-10.0,2.0,-4.0,-51.0,28.0,0
2713,18.0,-5.0,-4.0,-4.0,4.0,6.0,16.0,-18.0,-12.0,4.0,3.0,6.0,4.0,16.0,22.0,9.0,7.0,-1.0,-5.0,-5.0,-11.0,-16.0,-21.0,-5.0,-2.0,1.0,1.0,3.0,11.0,-2.0,-22.0,-35.0,-17.0,-2.0,1.0,-1.0,-19.0,-8.0,-35.0,-5.0,-2.0,3.0,1.0,-5.0,12.0,8.0,35.0,12.0,-11.0,1.0,-1.0,-5.0,-2.0,-3.0,9.0,-25.0,28.0,-4.0,-3.0,-9.0,-7.0,-14.0,8.0,14.0,0
2714,-1.0,2.0,4.0,13.0,9.0,12.0,-23.0,0.0,-2.0,-5.0,-2.0,2.0,-10.0,6.0,-9.0,6.0,-9.0,0.0,3.0,5.0,6.0,-7.0,-76.0,-45.0,11.0,4.0,-5.0,-17.0,-4.0,13.0,84.0,49.0,-2.0,-3.0,-2.0,0.0,7.0,-2.0,24.0,3.0,-2.0,2.0,0.0,1.0,-4.0,8.0,25.0,0.0,-2.0,1.0,3.0,4.0,1.0,-3.0,-1.0,18.0,1.0,-6.0,0.0,10.0,-1.0,-14.0,-81.0,-35.0,0
2715,-27.0,4.0,1.0,0.0,-17.0,6.0,11.0,-4.0,38.0,-2.0,-2.0,-7.0,12.0,4.0,34.0,26.0,-10.0,-1.0,4.0,5.0,-4.0,-3.0,-31.0,-5.0,-1.0,-1.0,0.0,4.0,12.0,-13.0,31.0,-6.0,2.0,1.0,-1.0,1.0,0.0,22.0,2.0,10.0,-19.0,-1.0,-3.0,0.0,-9.0,-24.0,-39.0,-21.0,2.0,-2.0,-1.0,1.0,-10.0,-6.0,-26.0,1.0,-3.0,1.0,-3.0,0.0,11.0,-7.0,-10.0,-16.0,0
2716,7.0,-3.0,-2.0,-14.0,-7.0,-8.0,48.0,6.0,-3.0,0.0,1.0,-3.0,2.0,28.0,37.0,-1.0,9.0,1.0,2.0,-1.0,-12.0,-6.0,-2.0,12.0,-14.0,-5.0,-6.0,-7.0,5.0,0.0,-39.0,-23.0,-1.0,0.0,2.0,8.0,13.0,-9.0,-2.0,-6.0,-2.0,0.0,1.0,-5.0,-6.0,0.0,-2.0,9.0,15.0,2.0,-3.0,1.0,11.0,7.0,29.0,28.0,-38.0,-1.0,4.0,6.0,-7.0,6.0,1.0,-2.0,0
2717,25.0,-7.0,-4.0,4.0,8.0,6.0,-64.0,-19.0,13.0,4.0,2.0,-8.0,-13.0,6.0,67.0,13.0,-28.0,-1.0,0.0,7.0,15.0,-6.0,0.0,-7.0,34.0,0.0,0.0,-2.0,5.0,28.0,-13.0,-7.0,-12.0,-1.0,-1.0,5.0,-14.0,-12.0,-7.0,-19.0,-14.0,-4.0,-4.0,-5.0,20.0,-7.0,-48.0,21.0,12.0,0.0,2.0,8.0,-18.0,-5.0,38.0,-7.0,-7.0,-1.0,-4.0,-10.0,-2.0,-4.0,8.0,-5.0,0
2718,0.0,-3.0,-5.0,-9.0,1.0,8.0,75.0,50.0,-2.0,2.0,3.0,12.0,4.0,-4.0,-101.0,-37.0,0.0,-1.0,-4.0,-9.0,1.0,-5.0,19.0,25.0,7.0,1.0,4.0,9.0,2.0,11.0,76.0,11.0,-18.0,2.0,8.0,17.0,2.0,-5.0,-128.0,-28.0,-37.0,-4.0,-9.0,-26.0,-17.0,-14.0,70.0,-7.0,58.0,-3.0,-4.0,-10.0,12.0,11.0,-14.0,-22.0,5.0,1.0,2.0,2.0,0.0,8.0,25.0,30.0,0
2719,1.0,-3.0,-3.0,-7.0,-4.0,-30.0,10.0,5.0,-9.0,4.0,4.0,6.0,-8.0,14.0,-44.0,-8.0,-18.0,-3.0,-3.0,-3.0,13.0,7.0,-31.0,-31.0,7.0,-1.0,-3.0,-3.0,-2.0,5.0,6.0,-4.0,-3.0,-1.0,-2.0,-3.0,5.0,-1.0,-50.0,1.0,5.0,-1.0,-2.0,8.0,13.0,11.0,67.0,0.0,-6.0,1.0,0.0,-5.0,-9.0,-6.0,-11.0,19.0,4.0,-2.0,0.0,7.0,-2.0,9.0,20.0,4.0,0
2720,-14.0,0.0,-1.0,-4.0,2.0,-6.0,-33.0,-53.0,12.0,2.0,3.0,9.0,6.0,-12.0,-14.0,17.0,-8.0,-3.0,-4.0,-5.0,2.0,14.0,60.0,6.0,-11.0,-4.0,-2.0,-6.0,1.0,0.0,-8.0,19.0,12.0,4.0,1.0,-2.0,-6.0,0.0,8.0,-11.0,4.0,-2.0,-2.0,4.0,-8.0,-8.0,-51.0,-28.0,1.0,2.0,1.0,-4.0,-2.0,7.0,55.0,31.0,-39.0,1.0,2.0,3.0,19.0,-9.0,-106.0,-29.0,0
2721,43.0,-4.0,-5.0,-3.0,-10.0,-2.0,40.0,43.0,-5.0,-5.0,-2.0,-4.0,5.0,-11.0,28.0,-45.0,-5.0,-1.0,2.0,1.0,-9.0,6.0,-57.0,8.0,4.0,1.0,2.0,-2.0,-5.0,5.0,92.0,22.0,-25.0,-1.0,0.0,7.0,15.0,4.0,-32.0,20.0,29.0,4.0,3.0,1.0,-10.0,-16.0,37.0,13.0,-12.0,-3.0,1.0,2.0,3.0,2.0,-31.0,-45.0,1.0,2.0,0.0,-3.0,-7.0,-6.0,1.0,4.0,0
2722,-5.0,-1.0,-6.0,-3.0,9.0,-2.0,-10.0,2.0,2.0,-2.0,-1.0,-4.0,0.0,16.0,-27.0,0.0,-7.0,-1.0,-4.0,-9.0,-11.0,-16.0,16.0,3.0,17.0,0.0,4.0,8.0,11.0,25.0,-19.0,2.0,-13.0,-7.0,-3.0,-14.0,-10.0,3.0,-59.0,-11.0,-3.0,5.0,-1.0,9.0,17.0,6.0,70.0,15.0,5.0,-1.0,1.0,7.0,8.0,2.0,31.0,24.0,-4.0,0.0,2.0,1.0,-4.0,-7.0,-42.0,-33.0,0
2723,-3.0,2.0,3.0,1.0,-12.0,3.0,57.0,-8.0,4.0,-7.0,-5.0,1.0,-2.0,-12.0,-84.0,43.0,3.0,0.0,-1.0,-3.0,7.0,-12.0,23.0,12.0,3.0,-2.0,2.0,7.0,-7.0,-2.0,53.0,-42.0,-10.0,3.0,2.0,1.0,1.0,13.0,32.0,32.0,-2.0,-4.0,-2.0,-2.0,-8.0,-1.0,-34.0,-9.0,7.0,2.0,4.0,10.0,9.0,2.0,-9.0,-5.0,-10.0,-4.0,-4.0,-6.0,2.0,-5.0,-23.0,11.0,0
2724,5.0,0.0,-1.0,-11.0,-13.0,7.0,-25.0,-14.0,-1.0,2.0,7.0,0.0,-6.0,-15.0,33.0,25.0,-11.0,-4.0,-9.0,-16.0,6.0,-11.0,13.0,-28.0,9.0,-1.0,-2.0,-1.0,2.0,26.0,-9.0,1.0,0.0,3.0,2.0,9.0,5.0,-17.0,37.0,24.0,-1.0,-4.0,-7.0,-4.0,-6.0,1.0,-51.0,-28.0,-12.0,-3.0,0.0,-10.0,-16.0,-8.0,11.0,-29.0,8.0,3.0,0.0,4.0,4.0,-11.0,-29.0,4.0,0
